MSOA21CD,MSOA21NM,borough_name,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
E02000699,Merton 011,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000700,Merton 012,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000701,Merton 013,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000702,Merton 014,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000703,Merton 015,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000704,Merton 016,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000705,Merton 017,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000706,Merton 018,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000707,Merton 019,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000708,Merton 020,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000709,Merton 021,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000710,Merton 022,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000711,Merton 023,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000712,Merton 024,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000713,Merton 025,Merton,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000714,Newham 001,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000715,Newham 002,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000716,Newham 003,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000717,Newham 004,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000718,Newham 005,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000719,Newham 006,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000720,Newham 007,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000721,Newham 008,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000722,Newham 009,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000723,Newham 010,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000724,Newham 011,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000725,Newham 012,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000727,Newham 014,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000728,Newham 015,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000729,Newham 016,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000730,Newham 017,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000731,Newham 018,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000732,Newham 019,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000733,Newham 020,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000734,Newham 021,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000735,Newham 022,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000736,Newham 023,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000737,Newham 024,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000738,Newham 025,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000739,Newham 026,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000740,Newham 027,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000741,Newham 028,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000742,Newham 029,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000743,Newham 030,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000744,Newham 031,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000745,Newham 032,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
E02000746,Newham 033,Newham,1.1103466176092471,1.0700944431984654,1.0520352493983343,1.0345767241125454,1.0242787880812712,1.070726453207192,1.2887685091634755,1.4469397398461408,1.5769555562405857,1.4319081529873627,1.3564917363740907,1.3403473306196805,1.3623230298649736,1.3705635388390949,1.4796758871794693,1.6843381086137483,1.7881640196891841,1.820449800899279,1.5887292576144951,1.4014615454054264,1.3101428856091393,1.2553477282730825,1.2330976917445933,1.1986590799363035
